fipscode,county,state,dem_votes,rep_votes,other_votes
01001,Autauga,Alabama,3646,9449,27
01003,Baldwin,Alabama,8452,37783,64
01005,Barbour,Alabama,3657,3114,3
01007,Bibb,Alabama,1368,3525,7
01009,Blount,Alabama,2179,12081,27
01011,Bullock,Alabama,2444,747,2
01013,Butler,Alabama,2750,3155,7
01015,Calhoun,Alabama,9095,17702,32
01017,Chambers,Alabama,3640,4605,6
01019,Cherokee,Alabama,1869,5010,4
01021,Chilton,Alabama,2424,9036,16
01023,Choctaw,Alabama,1949,2381,2
01025,Clarke,Alabama,3530,5000,0
01027,Clay,Alabama,1223,3214,3
01029,Cleburne,Alabama,717,3129,4
01031,Coffee,Alabama,2405,8555,10
01033,Colbert,Alabama,6119,9551,41
01035,Conecuh,Alabama,2344,2373,2
01037,Coosa,Alabama,1579,2260,2
01039,Covington,Alabama,1777,6155,5
01041,Crenshaw,Alabama,1767,2956,6
01043,Cullman,Alabama,3698,16606,33
01045,Dale,Alabama,2794,8171,5
01047,Dallas,Alabama,8456,4116,18
01049,DeKalb,Alabama,3682,12593,26
01051,Elmore,Alabama,5561,15215,39
01053,Escambia,Alabama,3032,6013,9
01055,Etowah,Alabama,8909,17539,23
01057,Fayette,Alabama,1966,4849,9
01059,Franklin,Alabama,2617,4950,12
01061,Geneva,Alabama,1219,6119,5
01063,Greene,Alabama,2857,538,0
01065,Hale,Alabama,3168,2002,2
01067,Henry,Alabama,1780,3333,3
01069,Houston,Alabama,6257,17302,31
01071,Jackson,Alabama,3234,8258,34
01073,Jefferson,Alabama,82865,83147,259
01075,Lamar,Alabama,1249,3157,2
01077,Lauderdale,Alabama,7431,15782,89
01079,Lawrence,Alabama,3300,5867,25
01081,Lee,Alabama,10139,16315,49
01083,Limestone,Alabama,5379,17581,67
01085,Lowndes,Alabama,3127,1174,6
01087,Macon,Alabama,4830,829,3
01089,Madison,Alabama,26097,60277,720
01091,Marengo,Alabama,3762,3152,4
01093,Marion,Alabama,2099,6061,12
01095,Marshall,Alabama,3345,16523,37
01097,Mobile,Alabama,34835,48651,82
01099,Monroe,Alabama,2580,3500,3
01101,Montgomery,Alabama,33366,23811,125
01103,Morgan,Alabama,6708,22428,76
01105,Perry,Alabama,2633,962,1
01107,Pickens,Alabama,2525,3528,2
01109,Pike,Alabama,3821,5330,13
01111,Randolph,Alabama,1917,4076,11
01113,Russell,Alabama,4758,4440,4
01117,Shelby,Alabama,10324,40297,26
01115,St. Clair,Alabama,3522,15921,95
01119,Sumter,Alabama,3101,1051,4
01121,Talladega,Alabama,7877,11335,19
01123,Tallapoosa,Alabama,4041,8002,10
01125,Tuscaloosa,Alabama,17196,25369,88
01127,Walker,Alabama,4750,12317,30
01129,Washington,Alabama,1742,3263,1
01131,Wilcox,Alabama,2913,1347,4
01133,Winston,Alabama,1391,5353,9
04001,Apache,Arizona,13562,5871,467
04003,Cochise,Arizona,12709,21662,479
04005,Coconino,Arizona,20212,14528,549
04007,Gila,Arizona,5253,9610,207
04009,Graham,Arizona,1919,4985,93
04011,Greenlee,Arizona,792,995,30
04012,La Paz,Arizona,846,2388,55
04013,Maricopa,Arizona,346879,469200,9233
04015,Mohave,Arizona,10662,33150,621
04017,Navajo,Arizona,12128,13569,576
04019,Pima,Arizona,136302,122966,2499
04021,Pinal,Arizona,26131,41313,1063
04023,Santa Cruz,Arizona,5819,3175,91
04025,Yavapai,Arizona,23210,46806,851
04027,Yuma,Arizona,10497,14844,282
05001,Arkansas,Arkansas,2317,2676,103
05003,Ashley,Arkansas,3077,3037,132
05005,Baxter,Arkansas,4681,9693,577
05007,Benton,Arkansas,17122,43535,2284
05009,Boone,Arkansas,3107,7363,512
05011,Bradley,Arkansas,1498,1360,48
05013,Calhoun,Arkansas,740,862,43
05015,Carroll,Arkansas,3095,4635,357
05017,Chicot,Arkansas,2437,1024,42
05019,Clark,Arkansas,4014,2834,123
05021,Clay,Arkansas,1912,1943,162
05023,Cleburne,Arkansas,2797,6670,410
05025,Cleveland,Arkansas,1103,1558,74
05027,Columbia,Arkansas,3541,4306,165
05029,Conway,Arkansas,2822,3366,167
05031,Craighead,Arkansas,10342,14218,797
05033,Crawford,Arkansas,4426,11180,621
05035,Crittenden,Arkansas,5845,4497,279
05037,Cross,Arkansas,2240,2899,127
05039,Dallas,Arkansas,1274,1076,37
05041,Desha,Arkansas,2297,1057,55
05043,Drew,Arkansas,2620,2535,89
05045,Faulkner,Arkansas,12227,20540,1174
05047,Franklin,Arkansas,1859,3488,165
05049,Fulton,Arkansas,1394,1867,122
05051,Garland,Arkansas,12118,17729,1069
05053,Grant,Arkansas,1853,3327,172
05055,Greene,Arkansas,4321,6355,409
05057,Hempstead,Arkansas,2637,2662,97
05059,Hot Spring,Arkansas,4154,4963,316
05061,Howard,Arkansas,1851,1768,60
05063,Independence,Arkansas,3623,6634,392
05065,Izard,Arkansas,1702,2470,183
05067,Jackson,Arkansas,2045,1981,125
05069,Jefferson,Arkansas,13447,6473,258
05071,Johnson,Arkansas,2572,3742,253
05073,Lafayette,Arkansas,1200,1177,41
05075,Lawrence,Arkansas,2079,2340,186
05077,Lee,Arkansas,1713,898,36
05079,Lincoln,Arkansas,1531,1476,80
05081,Little River,Arkansas,2005,2001,94
05083,Logan,Arkansas,2378,3918,208
05085,Lonoke,Arkansas,5568,13385,595
05087,Madison,Arkansas,1820,3171,186
05089,Marion,Arkansas,1571,3185,252
05091,Miller,Arkansas,4241,7031,213
05093,Mississippi,Arkansas,5526,4321,383
05095,Monroe,Arkansas,1309,1026,52
05097,Montgomery,Arkansas,1113,1711,101
05099,Nevada,Arkansas,1657,1085,34
05101,Newton,Arkansas,970,1903,159
05103,Ouachita,Arkansas,4340,3456,124
05105,Perry,Arkansas,1386,2074,137
05107,Phillips,Arkansas,3713,1888,155
05109,Pike,Arkansas,1302,1746,68
05111,Poinsett,Arkansas,2730,3423,215
05113,Polk,Arkansas,1965,4110,294
05115,Pope,Arkansas,5085,11412,590
05117,Prairie,Arkansas,1019,1563,77
05119,Pulaski,Arkansas,71804,53050,2835
05121,Randolph,Arkansas,2220,2600,240
05125,Saline,Arkansas,12555,25823,1351
05127,Scott,Arkansas,1073,1919,107
05129,Searcy,Arkansas,765,2174,125
05131,Sebastian,Arkansas,9971,20875,1018
05133,Sevier,Arkansas,1549,1908,97
05135,Sharp,Arkansas,2031,3396,254
05123,St. Francis,Arkansas,3681,2161,121
05137,Stone,Arkansas,1516,2809,193
05139,Union,Arkansas,5555,6626,243
05141,Van Buren,Arkansas,2112,3582,238
05143,Washington,Arkansas,22420,30134,1986
05145,White,Arkansas,6120,15007,744
05147,Woodruff,Arkansas,1342,757,47
05149,Yell,Arkansas,2070,2985,170
06001,Alameda,California,293081,63593,9925
06003,Alpine,California,284,175,9
06005,Amador,California,5682,7071,330
06007,Butte,California,29520,32249,1720
06009,Calaveras,California,6870,8841,390
06011,Colusa,California,1789,2398,235
06013,Contra Costa,California,174403,79660,4944
06015,Del Norte,California,3488,3539,305
06017,El Dorado,California,27916,33443,1614
06019,Fresno,California,76143,83744,3533
06021,Glenn,California,2049,3908,214
06023,Humboldt,California,24003,13146,1380
06025,Imperial,California,13457,7484,604
06027,Inyo,California,2317,3112,163
06029,Kern,California,54269,78417,3320
06031,Kings,California,8752,13575,436
06033,Lake,California,10722,6775,564
06035,Lassen,California,2213,4609,150
06037,Los Angeles,California,978142,485186,55507
06039,Madera,California,9974,16825,571
06041,Marin,California,69751,18147,1638
06043,Mariposa,California,2499,4038,159
06045,Mendocino,California,17340,6825,852
06047,Merced,California,18945,18848,879
06049,Modoc,California,770,2061,79
06051,Mono,California,1632,1442,81
06053,Monterey,California,51315,22591,1209
06055,Napa,California,25846,12059,861
06057,Nevada,California,20976,17419,1234
06059,Orange,California,275707,344817,19834
06061,Placer,California,51241,61604,2702
06063,Plumas,California,2966,4139,138
06065,Riverside,California,165340,185805,6619
06067,Sacramento,California,202416,122342,6059
06069,San Benito,California,8654,4969,412
06071,San Bernardino,California,134417,152458,6408
06073,San Diego,California,346419,331942,14073
06075,San Francisco,California,196745,26442,8027
06077,San Joaquin,California,62614,54331,2227
06079,San Luis Obispo,California,46606,39186,1913
06081,San Mateo,California,120280,39615,4558
06083,Santa Barbara,California,64912,46503,2691
06085,Santa Clara,California,288732,107113,8321
06087,Santa Cruz,California,56977,15499,1564
06089,Shasta,California,21509,35007,2186
06091,Sierra,California,679,857,91
06093,Siskiyou,California,6103,7717,439
06095,Solano,California,57874,31754,1691
06097,Sonoma,California,107328,36249,3050
06099,Stanislaus,California,46566,43786,2386
06101,Sutter,California,8688,11644,698
06103,Tehama,California,5408,9952,431
06105,Trinity,California,1711,2163,129
06107,Tulare,California,23708,37996,1216
06109,Tuolumne,California,7951,9058,416
06111,Ventura,California,106072,93797,3914
06113,Yolo,California,31431,14043,982
06115,Yuba,California,5166,7245,310
08001,Adams,Colorado,65450,58011,130606
08003,Alamosa,Colorado,2632,2238,5167
08005,Arapahoe,Colorado,116445,98374,223899
08007,Archuleta,Colorado,2153,3032,5461
08009,Baca,Colorado,406,1354,1866
08011,Bent,Colorado,548,937,1580
08013,Boulder,Colorado,96565,36868,141760
08014,Broomfield,Colorado,14100,12240,27610
08015,Chaffee,Colorado,4211,4306,8933
08017,Cheyenne,Colorado,165,814,1037
08019,Clear Creek,Colorado,2455,1967,4682
08021,Conejos,Colorado,1727,1642,3495
08023,Costilla,Colorado,941,401,1419
08025,Crowley,Colorado,336,884,1337
08027,Custer,Colorado,765,1656,2522
08029,Delta,Colorado,3944,8801,13461
08031,Denver,Colorado,172290,50257,231985
08033,Dolores,Colorado,280,635,971
08035,Douglas,Colorado,52187,81706,138186
08037,Eagle,Colorado,10253,6449,17404
08041,El Paso,Colorado,76678,139140,227878
08039,Elbert,Colorado,2797,9099,12495
08043,Fremont,Colorado,4927,11121,17214
08045,Garfield,Colorado,8840,9583,19372
08047,Gilpin,Colorado,1441,1198,2897
08049,Grand,Colorado,3020,3525,6840
08051,Gunnison,Colorado,3960,2562,6936
08053,Hinsdale,Colorado,203,295,518
08055,Huerfano,Colorado,1548,1445,3193
08057,Jackson,Colorado,164,575,762
08059,Jefferson,Colorado,130196,114398,256437
08061,Kiowa,Colorado,113,604,757
08063,Kit Carson,Colorado,647,2327,3097
08067,La Plata,Colorado,12017,9658,22784
08065,Lake,Colorado,1385,903,2473
08069,Larimer,Colorado,72550,65054,144851
08071,Las Animas,Colorado,2562,2721,5586
08073,Lincoln,Colorado,406,1525,2021
08075,Logan,Colorado,2027,5438,7773
08077,Mesa,Colorado,19859,35236,57898
08079,Mineral,Colorado,277,294,604
08081,Moffat,Colorado,853,3794,4882
08083,Montezuma,Colorado,3383,5672,9660
08085,Montrose,Colorado,4971,10907,16610
08087,Morgan,Colorado,2646,5861,8860
08089,Otero,Colorado,2599,3714,6696
08091,Ouray,Colorado,1434,1151,2678
08093,Park,Colorado,2958,4624,8054
08095,Phillips,Colorado,477,1442,1994
08097,Pitkin,Colorado,5505,1877,7689
08099,Prowers,Colorado,1052,2728,3981
08101,Pueblo,Colorado,29591,26696,59568
08103,Rio Blanco,Colorado,434,2166,2715
08105,Rio Grande,Colorado,1800,2437,4480
08107,Routt,Colorado,6092,4005,10480
08109,Saguache,Colorado,1312,860,2386
08111,San Juan,Colorado,243,177,449
08113,San Miguel,Colorado,2190,821,3243
08115,Sedgwick,Colorado,342,806,1209
08117,Summit,Colorado,7306,3705,11514
08119,Teller,Colorado,3241,7364,11303
08121,Washington,Colorado,365,1915,2355
08123,Weld,Colorado,33375,52844,90774
08125,Yuma,Colorado,794,3356,4258
09001,Fairfield,Connecticut,123687,124436,10750
09003,Hartford,Connecticut,141683,120607,14475
09005,Litchfield,Connecticut,25818,38970,4460
09007,Middlesex,Connecticut,29828,29865,3960
09009,New Haven,Connecticut,129938,110998,13818
09011,New London,Connecticut,41025,37543,5213
09013,Tolland,Connecticut,22635,26018,3287
09015,Windham,Connecticut,14938,15561,2552
12001,Alachua,Florida,44052,31097,3004
12003,Baker,Florida,2100,5956,388
12005,Bay,Florida,12990,40956,3104
12007,Bradford,Florida,2594,5525,424
12009,Brevard,Florida,91018,116620,14134
12011,Broward,Florida,318950,138394,11549
12013,Calhoun,Florida,1202,2676,309
12015,Charlotte,Florida,26963,35236,4919
12017,Citrus,Florida,22424,31305,4591
12019,Clay,Florida,15948,49330,2861
12021,Collier,Florida,35281,75337,3002
12023,Columbia,Florida,5812,11604,958
12027,DeSoto,Florida,3294,3681,537
12029,Dixie,Florida,1657,3345,358
12031,Duval,Florida,112026,146407,11600
12033,Escambia,Florida,33434,60719,3798
12035,Flagler,Florida,15994,19996,1868
12037,Franklin,Florida,1633,2505,168
12039,Gadsden,Florida,12425,4798,371
12041,Gilchrist,Florida,1485,4129,349
12043,Glades,Florida,1042,1815,163
12045,Gulf,Florida,1432,3476,261
12047,Hamilton,Florida,1622,1958,138
12049,Hardee,Florida,1751,3207,433
12051,Hendry,Florida,2626,3749,321
12053,Hernando,Florida,28622,30635,4719
12055,Highlands,Florida,11070,18888,2020
12057,Hillsborough,Florida,180168,170127,21673
12059,Holmes,Florida,1052,4301,360
12061,Indian River,Florida,19248,30719,2535
12063,Jackson,Florida,5711,8745,650
12065,Jefferson,Florida,3291,2840,174
12067,Lafayette,Florida,752,1710,137
12069,Lake,Florida,42811,63009,6695
12071,Lee,Florida,79454,121962,8885
12073,Leon,Florida,66739,38289,3106
12075,Levy,Florida,4172,8408,715
12077,Liberty,Florida,901,1562,209
12079,Madison,Florida,3024,3131,204
12081,Manatee,Florida,49515,61871,8172
12083,Marion,Florida,46351,66220,7283
12085,Martin,Florida,24616,33836,2770
12086,Miami-Dade,Florida,304721,205017,11714
12087,Monroe,Florida,14305,13096,1104
12089,Nassau,Florida,7229,22105,1359
12091,Okaloosa,Florida,12129,46162,2872
12093,Okeechobee,Florida,3311,5016,567
12095,Orange,Florida,164570,128014,15080
12097,Osceola,Florida,35457,29431,3581
12099,Palm Beach,Florida,246730,160413,12325
12101,Pasco,Florida,72363,75222,13131
12103,Pinellas,Florida,183930,144271,23653
12105,Polk,Florida,79481,98224,14252
12107,Putnam,Florida,7335,13903,1472
12113,Santa Rosa,Florida,10815,39933,2568
12115,Sarasota,Florida,73706,78678,9073
12117,Seminole,Florida,62786,73355,8639
12109,St. Johns,Florida,24921,58150,3428
12111,St. Lucie,Florida,46422,38006,4569
12119,Sumter,Florida,15867,37633,1660
12121,Suwannee,Florida,3597,8445,735
12123,Taylor,Florida,2115,4266,295
12125,Union,Florida,1905,2780,325
12127,Volusia,Florida,79315,85749,10809
12129,Wakulla,Florida,4560,6444,556
12131,Walton,Florida,4347,15168,899
12133,Washington,Florida,2029,5788,439
13001,Appling,Georgia,1124,3192,92
13003,Atkinson,Georgia,565,1008,55
13005,Bacon,Georgia,440,1678,76
13007,Baker,Georgia,481,491,17
13009,Baldwin,Georgia,5318,4975,210
13011,Banks,Georgia,625,3583,126
13013,Barrow,Georgia,3746,11794,569
13015,Bartow,Georgia,5618,16425,727
13017,Ben Hill,Georgia,1465,1901,86
13019,Berrien,Georgia,939,2851,132
13021,Bibb,Georgia,24552,17447,572
13023,Bleckley,Georgia,909,2256,80
13025,Brantley,Georgia,567,2306,103
13027,Brooks,Georgia,2114,2448,80
13029,Bryan,Georgia,2218,5515,217
13031,Bulloch,Georgia,4897,8689,268
13033,Burke,Georgia,2943,2832,94
13035,Butts,Georgia,1970,3993,143
13037,Calhoun,Georgia,819,612,20
13039,Camden,Georgia,3063,6400,278
13043,Candler,Georgia,714,1449,37
13045,Carroll,Georgia,7897,17420,749
13047,Catoosa,Georgia,3349,10122,449
13049,Charlton,Georgia,658,1287,66
13051,Chatham,Georgia,36302,30996,1417
13053,Chattahoochee,Georgia,365,310,18
13055,Chattooga,Georgia,1774,2858,192
13057,Cherokee,Georgia,14322,50073,2323
13059,Clarke,Georgia,16560,8370,606
13061,Clay,Georgia,538,387,5
13063,Clayton,Georgia,51510,9897,880
13065,Clinch,Georgia,407,728,33
13067,Cobb,Georgia,88349,118613,6113
13069,Coffee,Georgia,2754,5240,189
13071,Colquitt,Georgia,2117,5577,210
13073,Columbia,Georgia,10405,28388,980
13075,Cook,Georgia,1234,2221,84
13077,Coweta,Georgia,10145,25924,1102
13079,Crawford,Georgia,1127,2056,65
13081,Crisp,Georgia,1831,3057,95
13083,Dade,Georgia,859,2450,127
13085,Dawson,Georgia,1064,6020,200
13087,Decatur,Georgia,2668,3289,94
13089,DeKalb,Georgia,162274,44676,3689
13091,Dodge,Georgia,1812,3135,135
13093,Dooly,Georgia,1342,1306,37
13095,Dougherty,Georgia,15635,7502,337
13097,Douglas,Georgia,19248,17397,854
13099,Early,Georgia,1514,1606,46
13101,Echols,Georgia,134,478,11
13103,Effingham,Georgia,2929,9339,312
13105,Elbert,Georgia,1757,2821,105
13107,Emanuel,Georgia,1706,3160,101
13109,Evans,Georgia,739,1373,37
13111,Fannin,Georgia,1544,5220,140
13113,Fayette,Georgia,15047,25989,1044
13115,Floyd,Georgia,6742,13335,745
13117,Forsyth,Georgia,10030,44895,1645
13119,Franklin,Georgia,838,3750,114
13121,Fulton,Georgia,168010,92489,5169
13123,Gilmer,Georgia,1609,5956,261
13125,Glascock,Georgia,134,631,24
13127,Glynn,Georgia,6493,13118,412
13129,Gordon,Georgia,2500,7456,369
13131,Grady,Georgia,2028,3374,130
13133,Greene,Georgia,2241,4184,98
13135,Gwinnett,Georgia,85137,107746,5322
13137,Habersham,Georgia,1701,7688,259
13139,Hall,Georgia,8399,34320,1122
13141,Hancock,Georgia,1869,498,31
13143,Haralson,Georgia,1434,5127,252
13145,Harris,Georgia,3009,6986,247
13147,Hart,Georgia,1967,4637,178
13149,Heard,Georgia,640,1773,68
13151,Henry,Georgia,31053,30636,1325
13153,Houston,Georgia,14335,22168,844
13155,Irwin,Georgia,713,1548,60
13157,Jackson,Georgia,2935,12560,495
13159,Jasper,Georgia,1195,2556,91
13161,Jeff Davis,Georgia,808,2114,66
13163,Jefferson,Georgia,2427,2027,53
13165,Jenkins,Georgia,763,1117,30
13167,Johnson,Georgia,761,1487,44
13169,Jones,Georgia,3101,4829,137
13171,Lamar,Georgia,1715,3144,107
13173,Lanier,Georgia,543,846,43
13175,Laurens,Georgia,4897,7733,246
13177,Lee,Georgia,2217,6414,219
13179,Liberty,Georgia,5395,3331,168
13181,Lincoln,Georgia,901,1704,65
13183,Long,Georgia,833,1233,62
13185,Lowndes,Georgia,9080,11801,386
13187,Lumpkin,Georgia,1642,5755,260
13193,Macon,Georgia,1970,997,41
13195,Madison,Georgia,1869,5433,243
13197,Marion,Georgia,1025,1068,52
13189,McDuffie,Georgia,2269,3557,150
13191,McIntosh,Georgia,1661,2085,91
13199,Meriwether,Georgia,2802,3141,120
13201,Miller,Georgia,373,1028,25
13205,Mitchell,Georgia,2366,2474,97
13207,Monroe,Georgia,2595,5813,167
13209,Montgomery,Georgia,627,1594,64
13211,Morgan,Georgia,1877,4302,131
13213,Murray,Georgia,1639,4168,244
13215,Muscogee,Georgia,24192,16042,774
13217,Newton,Georgia,14067,13605,530
13219,Oconee,Georgia,3740,9399,400
13221,Oglethorpe,Georgia,1301,2669,118
13223,Paulding,Georgia,10635,24514,1107
13225,Peach,Georgia,3514,3614,109
13227,Pickens,Georgia,1641,6918,264
13229,Pierce,Georgia,674,3134,88
13231,Pike,Georgia,1073,4347,178
13233,Polk,Georgia,2387,5322,281
13235,Pulaski,Georgia,812,1492,46
13237,Putnam,Georgia,1809,4359,100
13239,Quitman,Georgia,309,269,15
13241,Rabun,Georgia,1279,4007,167
13243,Randolph,Georgia,1110,993,15
13245,Richmond,Georgia,29722,17232,788
13247,Rockdale,Georgia,15424,10684,463
13249,Schley,Georgia,343,894,23
13251,Screven,Georgia,1653,2034,67
13253,Seminole,Georgia,805,1357,47
13255,Spalding,Georgia,6118,10122,451
13257,Stephens,Georgia,1151,3832,153
13259,Stewart,Georgia,766,431,15
13261,Sumter,Georgia,4344,3572,82
13263,Talbot,Georgia,1335,778,34
13265,Taliaferro,Georgia,332,217,8
13267,Tattnall,Georgia,1205,2934,81
13269,Taylor,Georgia,961,1184,43
13271,Telfair,Georgia,1191,1453,57
13273,Terrell,Georgia,1773,1428,47
13275,Thomas,Georgia,4342,6389,196
13277,Tift,Georgia,2691,5593,200
13279,Toombs,Georgia,1584,3840,111
13281,Towns,Georgia,1031,3152,81
13283,Treutlen,Georgia,572,907,27
13285,Troup,Georgia,6062,9261,334
13287,Turner,Georgia,924,1271,66
